Sheet Row,ARN,Item Name,Selected Tally Parent,Unit,Classification,Reason,Tally MASTERID (if matched)
2727,ACH-MF-LB-0008,Sticker ACHIRA - FPT,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2728,ACH-MF-CM-0138,Fals Bottom Tube,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2729,ACH-RD-CM-0213,T500012 - Micro Centrifuge Tubes 0.5 mL - PP Dark Amber - Pack of 1000 pcs),,box,NOT_SELECTED,Tally Sync not selected for this row,
2730,ACH-RD-CM-0214,T500013 - Micro Centrifuge Tubes 1.5 mL - PP Dark Amber - Pack of 500 pcs),,box,NOT_SELECTED,Tally Sync not selected for this row,
2731,ACH-RD-CM-0215,T500014 - Micro Centrifuge Tubes 2.0 mL - PP Dark Amber - Pack of 500 pcs),,box,NOT_SELECTED,Tally Sync not selected for this row,
2732,ACH-RD-CM-0216,T500051 - Micro Centrifuge Tubes 5.0 mL - PP Dark Amber - Pack of 500 pcs),,box,NOT_SELECTED,Tally Sync not selected for this row,
2733,ACH-MF-CM-0139,63211 MCT Twin Rack - 5mL & 1.5mL,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2734,ACH-RD-CH-1009,A12222 - Amplex Red Reagent,,ug,NO_CHANGE,matches existing Tally item,11119
2735,ACH-RD-AB-0274,4Tr26 23D10 Anti-TfR,,ug,NO_CHANGE,matches existing Tally item,11060
2736,ACH-RD-AB-0275,4Tr26cc 13E4cc Anti-TfR,,ug,NO_CHANGE,matches existing Tally item,11063
2737,ACH-RD-AB-0276,4Tr26 2B6 Anti-TfR,,ug,NO_CHANGE,matches existing Tally item,11061
2738,ACH-RD-AB-0277,4Tr26cc 11F5cc Anti-TfR,,ug,NO_CHANGE,matches existing Tally item,11062
2739,ACH-RD-CH-1010,"8ST6 sTfR, rec",,ug,NO_CHANGE,matches existing Tally item,11107
2740,ACH-MF-CM-0140,Grade HV 68 vacuum - pump Oil,,Btl,NOT_SELECTED,Tally Sync not selected for this row,
2741,ACH-RD-AB-0278,100067 - Anti-h FSH 6602 SP-5,,ug,NO_CHANGE,matches existing Tally item,10920
2742,ACH-RD-AB-0279,V3865 - Anti-SARS & COVID-19 Coronavirus (NP),,ug,NOT_SELECTED,Tally Sync not selected for this row,
2743,ACH-RD-AB-0280,V3867 - Anti-COVID-19 Coronavirus (NP),,ug,NOT_SELECTED,Tally Sync not selected for this row,
2744,ACH-RD-AB-0281,V0631 - Anti-Respiratory Syncytial virus (fusion),,ug,NOT_SELECTED,Tally Sync not selected for this row,
2745,ACH-RD-AB-0282,V0635 - Anti-Respiratory Syncytial virus (fusion),,ug,NOT_SELECTED,Tally Sync not selected for this row,
2746,ACH-RD-AB-0283,V0651 - Anti-Respiratory Syncytial virus (fusion),,ug,NOT_SELECTED,Tally Sync not selected for this row,
2747,ACH-RD-CH-1011,436143 - Sodium dodecyl sulfate,,mg,NOT_SELECTED,Tally Sync not selected for this row,
2748,ACH-RD-CH-1012,FAB-V001-9B11 -,,ug,NO_CHANGE,matches existing Tally item,11391
2749,ACH-RD-CH-1013,FAP-VS001,,ug,NO_CHANGE,matches existing Tally item,11405
2750,ACH-RD-CH-1014,FAB-V002-5F2,,ug,NO_CHANGE,matches existing Tally item,11392
2751,ACH-RD-CH-1015,FAP-VS002,,ug,NO_CHANGE,matches existing Tally item,11406
2752,ACH-RD-CH-1016,FAB-B001-7A6,,ug,NO_CHANGE,matches existing Tally item,11352
2753,ACH-RD-CH-1017,FAB-B001-19E6,,ug,NO_CHANGE,matches existing Tally item,11349
2754,ACH-RD-CH-1018,FAB-T029-P1,,ug,NO_CHANGE,matches existing Tally item,11390
2755,ACH-RD-CH-1019,FAB-T029-1G9,,ug,NO_CHANGE,matches existing Tally item,11388
2756,ACH-RD-CH-1020,FAB-T029-8F12,,ug,NO_CHANGE,matches existing Tally item,11389
2757,ACH-RD-CH-1021,FAB-T029-12D11,,ug,NO_CHANGE,matches existing Tally item,11387
2758,ACH-RD-CH-1022,Human Ferritin,,ug,NOT_SELECTED,Tally Sync not selected for this row,
2759,ACH-RD-CH-1023,Cystatin C,,ug,NOT_SELECTED,Tally Sync not selected for this row,
2760,ACH-RD-AB-0284,HbA1c Antibody,,ug,NOT_SELECTED,Tally Sync not selected for this row,
2761,ACH-RD-FL-0051,AUCR80 - 30M Bioready Gold Nanospheres for Positive Absorption,,ul,UPDATE,unit differs: sheet='ul' vs tally='UI' (report only -- not auto-altered),11162
2762,ACH-EN-OP-0025,87235 - Filter 577/24 690/50 OD6 12.5mm,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2763,ACH-EN-OP-0026,563BP12/25mm - Filter Set,,Sets,NOT_SELECTED,Tally Sync not selected for this row,
2764,ACH-RD-CH-1024,SAE0073 - Saponin,,mg,NOT_SELECTED,Tally Sync not selected for this row,
2765,ACH-RD-CH-1025,"WB100039 Harris Uni-Core Punch, 3.0 mm, 4 Pack Ã— 1",,Sets,NOT_SELECTED,Tally Sync not selected for this row,
2766,ACH-RD-CH-1026,WB100088 - Harris Micro Punch Replacement Cutting Mat Ã— 1,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2767,ACH-RD-FL-0052,DY-549P1 - NHS-Easter,,ug,NO_CHANGE,matches existing Tally item,11332
2768,ACH-RD-FL-0053,DY-550 - NHS-Easter,,ug,NO_CHANGE,matches existing Tally item,11333
2769,ACH-RD-FL-0054,DY-555 - NHS-Easter,,ug,NO_CHANGE,matches existing Tally item,11334
2770,ACH-EN-ME-0266,1644396 - Creality CR-PETG 3D Printing Filament 1.75mm (1kg â€“ Black),,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2771,ACH-RD-CH-1027,SV-77 Premium Quality Synthetic Rotary Vacuum Pump Oil,,Ltr,NOT_SELECTED,Tally Sync not selected for this row,
2772,ACH-RD-CH-1028,Cap_MS - Direct ABS - Black Glossy - without paint,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2773,ACH-RD-CH-1029,MS - Direct ABS - Black Glossy - without paint,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2774,ACH-RD-CM-0217,P10908 - Petri Dish - GAMA Radiated Sterile,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2775,ACH-RD-CH-1030,Sticker USELECT TUB,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2776,ACH-RD-CH-1031,ASP2653 - Potassium Permanganate 98% Avra,,mg,NO_CHANGE,matches existing Tally item,11159
2777,ACH-RD-CH-1032,ASF1575 - Formaldehyde 37% Avra,,mg,NO_CHANGE,matches existing Tally item,11158
2778,ACH-RD-CH-1033,"16693 - Poly(N-vinylpyrrolidone), MW 2,500",,mg,NOT_SELECTED,Tally Sync not selected for this row,
2779,ACH-RD-CH-1034,"50,800 DPI MIN PLOT",,pcs,NO_CHANGE,matches existing Tally item,11065
2780,ACH-RD-CH-1035,10534320 - Whatman 10534320 903 Protein Saver Snap-Apart Card,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2781,ACH-RD-CH-1036,C5670 - Calcium chloride,,mg,NO_CHANGE,matches existing Tally item,11211
2782,ACH-RD-AB-0285,HM302 - Ferritin Antibody,,ug,NOT_SELECTED,Tally Sync not selected for this row,
2783,ACH-RD-AB-0286,HM303 - Ferritin Antibody,,ug,NOT_SELECTED,Tally Sync not selected for this row,
2784,ACH-RD-AB-0287,HM304 - Ferritin Antibody,,ug,NOT_SELECTED,Tally Sync not selected for this row,
2785,ACH-RD-CH-1037,Achira - Uselect Pack of 5,,No,NOT_SELECTED,Tally Sync not selected for this row,
2786,ACH-RD-CH-1038,Achira - Uselect Pack of 10,,No,NOT_SELECTED,Tally Sync not selected for this row,
2787,ACH-EN-EQ-0117,SS 304 Table with mat finishing including Nylon Brush (2400x900x900),,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2788,ACH-EN-EQ-0118,SS 304 Table with mat finishing including Nylon Brush (1200x700x900),,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2789,ACH-EN-SP-0048,Silicone TFT RUBBER VALVE Tool Modification,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2790,ACH-MF-CM-0141,"728060 - ProlineÂ® Plus Mechanical Pipette, 1-ch, 20-200 Î¼l",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2791,ACH-MF-CM-0142,"728070 - ProlineÂ® Plus Mechanical Pipette, 1-ch, 100-1000 Î¼l",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2792,ACH-EN-EL-0300,SMD - LED,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2793,ACH-MF-CT-0057,ITC0001 0201 Rotary Shaft Retainer,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2794,ACH-MF-CT-0058,ITC0001 0202 Rotary Shaft,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2795,ACH-GN-IT-0048,IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 15IAU7 Thin and Light Laptop Abyss,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2796,ACH-GN-IT-0049,Laptop Intel Core i3 12th Gen 1215U - (8 GB /256 GB SSD/Windows 11 Home) 15s-fy5010TU Thin and Light Laptop,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2797,ACH-MF-CM-0143,"UFC5100 - AmiconÂ® Ultra Centrifugal Filter, 100 kDa MWCO",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2798,ACH-MF-CM-0144,T523061 - Amber Store Vial 1mL,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2799,ACH-RD-CH-1039,S1876- D-Sorbitol,,ug,NOT_SELECTED,Tally Sync not selected for this row,
2800,ACH-RD-CH-1040,G8540 - L-Glutamine,,ug,NOT_SELECTED,Tally Sync not selected for this row,
2801,ACH-RD-CH-1041,903 Proteinsaver Snap-Apart Card,,No,NOT_SELECTED,Tally Sync not selected for this row,
2802,ACH-RD-CH-1042,34851 - Acetonitrile,,ul,UPDATE,unit differs: sheet='ul' vs tally='UI' (report only -- not auto-altered),11007
2803,ACH-RD-CH-1043,ICP1327 - Thyroxine(T4) BSA,,ug,NOT_SELECTED,Tally Sync not selected for this row,
2804,ACH-EN-EQ-0119,iPhone 13 (128GB),,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2805,ACH-EN-EQ-0120,"Frameless Glass Board, Magnetic Dry Erase Whiteboard with Dry-Erase Marker, Magnets and Removable Marker Tray for Schools, Office, Home, 4 x 3 feet, 122 x 91 cm (48 x 36 inches)",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2806,ACH-RD-CH-1044,HbA1C sample buffer,,ul,UPDATE,unit differs: sheet='ul' vs tally='UI' (report only -- not auto-altered),11455
2807,ACH-RD-CH-1045,MYOGLOBIN with buffer,,Test,NOT_SELECTED,Tally Sync not selected for this row,
2808,ACH-RD-CH-1046,TROPONIN T with buffer,,Test,NOT_SELECTED,Tally Sync not selected for this row,
2809,ACH-RD-CH-1047,CK-MB with buffer,,Test,NO_CHANGE,matches existing Tally item,11295
2810,ACH-RD-CH-1048,D DIMER with buffer,,Test,NO_CHANGE,matches existing Tally item,11316
2811,ACH-RD-CH-1049,NT-proBNP with buffer,,Test,NOT_SELECTED,Tally Sync not selected for this row,
2812,ACH-RD-CH-1050,FAB-J006-6A3 - Insulin Ab,,ug,NO_CHANGE,matches existing Tally item,11368
2813,ACH-RD-CH-1051,FAB-J006-6B3 - Insulin Ab,,ug,NO_CHANGE,matches existing Tally item,11369
2814,ACH-EN-EL-0301,BE-001461 - CJMCU 4 x 4 Bit WS2812 5050 RGB LED Driver Development Board,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2815,ACH-EN-EL-0302,BE-001386- Super Bright 5v 12 Led White Piranha LED Panel Energy Saving Board Light Night Table Lamp,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2816,ACH-MF-CT-0059,Beta Cartridge_Transparent_Lakshmi Enterprises,,pcs,NO_CHANGE,matches existing Tally item,11174
2817,ACH-RD-CM-0218,P10022 - Last Drop Racked Micro Tips- 2-200 uL,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2818,ACH-MF-LB-0009,Sticker-Achira-Analyser,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2819,ACH-EN-EL-0303,"USB to Type C 33W Hypercharge Cable, 3A Fast Charging Cable with Up to 480 Mbps High-Speed Data Transfer & Sync Cord Compatible With All Xiaomi Smartphones and Devices, White (1 Meter)",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2820,ACH-RD-CH-1052,"Stainless Steel Dinning, Dinner Spoons, Table Spoon Set of 12, Length 16.6cm (Medium Spoon)",,Sets,NOT_SELECTED,Tally Sync not selected for this row,
2821,ACH-RD-CH-1053,100058 - Anti-h CRP 6404 SP-2,,ug,NO_CHANGE,matches existing Tally item,10918
2822,ACH-RD-CH-1054,100061 - Anti-h CRP 6404 SP-6,,ug,NOT_SELECTED,Tally Sync not selected for this row,
2823,ACH-RD-AB-0288,JP087 - Alpha 1 Acid Glycoprotein (A1GP) Antibody,,ul,NOT_SELECTED,Tally Sync not selected for this row,
2824,ACH-RD-AB-0289,102-11-1 - Alpha-1 Acid Glycoprotein (AGP) antigen,,ug,NOT_SELECTED,Tally Sync not selected for this row,
2825,ACH-RD-CH-1055,Dengue NS1 AG with buffer,,Test,NO_CHANGE,matches existing Tally item,11325
2826,ACH-RD-CH-1056,Dengue IGG/IGM with buffer,,Test,NO_CHANGE,matches existing Tally item,11324
2827,ACH-EN-ME-0267,18 x 6mm Neodymium Magnet â€“ Strong Disc,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2828,ACH-EN-OP-0027,Bandpass Filter 630nm,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2829,ACH-EN-OP-0028,Bandpass Filter 675/20nm,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2830,ACH-MF-CM-0145,"lastic Container for Home Storage,Color May vary -1300 ml, (28.6 x 10.6 x 6.2) cm",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2831,ACH-MF-CM-0146,"Crucial P310 500GB 2280 PCIe Gen4 3D NAND NVMe M.2 SSD â€“ Up to 6,600MB/s â€“ Shift up to Gen4 â€“ Internal Solid State Drive (PC) â€“ CT500P310SSD801",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2832,ACH-MF-CM-0147,Bearing,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2833,ACH-MF-CM-0148,Bush,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2834,ACH-RD-CH-1057,Element Screw Softing,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2835,ACH-EN-EQ-0121,CIJ/Pench 62 D (Black),,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2836,ACH-EN-EQ-0122,Belt conveyor (200mm width; 1000mm length; black belt; MS powder coated; VFD drive),,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2837,ACH-MF-CM-0149,E-Flute-260x200x95,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2838,ACH-MF-CM-0150,Mono-Carton-Magnetic Stand,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2839,ACH-MF-CM-0151,Mono-Carton-Pack of 10,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2840,ACH-MF-CM-0152,Mono-Carton-Pack of 5,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2841,ACH-MF-CM-0153,LC 60155 - 101.6 mm,,m,NOT_SELECTED,Tally Sync not selected for this row,
2842,ACH-RD-KT-0049,AS-72096-120 - SensoLyte HABA Biotin Quantitation 1kit,,pcs,NO_CHANGE,matches existing Tally item,11157
2843,ACH-EN-ME-0268,AB03473 - U3-3884LE-M-GL Rev. 1.2,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2844,ACH-EN-OP-0029,"AE00335 - Lens, IDS, 8M118-C2520,25mm, 1/1.8""",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2845,ACH-EN-ME-0269,1010748 - U3-34L4XLS-M-GL Rev. 1.2,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2846,ACH-RD-CH-1058,"1008357 - Lens, IDS,, 12M23-C2528, 25mm, 2/3""",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2847,ACH-RD-CH-1059,FOB,,ug,NOT_SELECTED,Tally Sync not selected for this row,
2848,ACH-RD-CM-0219,P10042 - Last Drop Racked Micro Tips- 2-200 uL,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2849,ACH-MF-CM-0154,"AR0506 65Watt Laptop Charger/Adapter with Power Cord Compatible with Lenovo Laptops (20V/3.25A, 65Watt) (USB Pin) (BIS Certified)",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2850,ACH-MF-CM-0155,"Lens Cleaning Solution Kit 30ml with Microfiber Cloth- Pack of 1 | Perfect Lens Cleaner for Spectacles, Eyeglasses, Sunglasses, Camera Lenses and Binoculars",,ml,NOT_SELECTED,Tally Sync not selected for this row,
2851,ACH-MF-CM-0156,"eeth Grip Nylon Self Locking Cable Ties, White (100 mm x 2.5 mm, 4 inch, Pack of 100) - Heavy Duty Strong Zip Wire Fastener Organizer Ti",,Sets,NOT_SELECTED,Tally Sync not selected for this row,
2852,ACH-RD-CH-1060,Front Silver Back Food Grage Reusable Storage Standup Pouches With Silver Zipper Polythene Plastic Cover Bag(Sz - 8INCH x5INCH 20CMX13CM (250GM Capacity),,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2853,ACH-MF-CM-0157,"Nano Mist Spray - Portable Cool Mist Spray for Face, Hydrating Skin Moisturizer, USB Rechargeable Facial Mister, Travel-Size Atomizer for Face, Hair, and Body [Cool Mist Sprayer]",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2854,ACH-MF-PM-0020,Ice Box (4.7 Liter) with Storage Capacity - 6 Cans and Ice Retention - 1 Day/BPA Free Material (Blue),,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2855,ACH-RD-CM-0220,"Fun Meal Plastic Container, 550ml, Multicolour",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2856,ACH-RD-CM-0221,1 inch Synthetical Blunt Tip Dispensing Needle with Luer Lock - 9 Different Sizes,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2857,ACH-MF-CM-0158,"Esd Anti-Static Cleanroom Lint-Free Cloth Polyester Wipes (9 X 9 Inches) â€“ High Absorbency, Precision Cleaning for Electronics, Sensitive Components, and Workspaces",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2858,ACH-RD-AB-0290,4AM5 AMH46cc Anti-AMH,,ug,NO_CHANGE,matches existing Tally item,11042
2859,ACH-RD-AB-0291,4AM5 AMH69cc Anti-AMH,,ug,NO_CHANGE,matches existing Tally item,11043
2860,ACH-RD-AB-0292,4AM5 AMH41cc Anti-AMH,,ug,NO_CHANGE,matches existing Tally item,11041
2861,ACH-RD-CH-1061,HY-B0141R - Estradiol (Standard),,ug,NOT_SELECTED,Tally Sync not selected for this row,
2862,ACH-RD-CH-1062,HY-N0437 - Progesterone,,ug,NOT_SELECTED,Tally Sync not selected for this row,
2863,ACH-RD-CH-1063,S1705 - Progesterone,,ul,NOT_SELECTED,Tally Sync not selected for this row,
2864,ACH-RD-CH-1064,S1709 - Estradiol,,ul,NOT_SELECTED,Tally Sync not selected for this row,
2865,ACH-RD-CH-1065,223530 - Sodium carbonate,,mg,NO_CHANGE,matches existing Tally item,10976
2866,ACH-EN-SP-0049,Subscription Renewal of your existing SOLIDWORKS Professional Module for the Period of 1year.,,No,NOT_SELECTED,Tally Sync not selected for this row,
2867,ACH-RD-CH-1066,400mmX 300mm (Honey Comb Bed),,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2868,ACH-MF-CM-0159,LI-SP303M - Ultra-purification cartridge,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2869,ACH-MF-CM-0160,"OSL-00238 - 10""x 5 Micron Filter",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2870,ACH-MF-CM-0161,OSL-00273 - Activated Carbon Filter 10'inch,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2871,ACH-MF-CM-0162,OSL-00239 - 10â€x 10 micron filter,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2872,ACH-MF-CT-0060,1TC0001_0203 - TFT_Rubber Valve,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2873,ACH-MF-CT-0061,1TC0001_0202- TFT_Rotary_Shaft,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2874,ACH-MF-LB-0010,Sticker ACHIRA - Transparent,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2875,ACH-RD-CH-1067,Vacuum Blood Collection Tube EDTA K2-2ml,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2876,ACH-RD-CM-0222,Vacuum Blood Collection Tube Gel+Clot 4mL,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2877,ACH-RD-CM-0223,Vacuum Blood Collection Tube Clot Activator - 4 mL,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2878,ACH-MF-CM-0163,307757 - Emerald Syringe 5mL- 24 G,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2879,ACH-MF-CM-0164,307749 - Emerald Syringe 2mL- 24 G,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2880,ACH-RD-CM-0224,T521014 - Micro Tips 200 ul - Pack of 1000 pcs,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2881,ACH-RD-CH-1068,Methanol,,ul,NOT_SELECTED,Tally Sync not selected for this row,
2882,ACH-RD-CH-1069,BS-010205-S09 - PCV-3000 Replacement Lid,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2883,ACH-EN-EQ-0123,30770923 - Endeavorâ„¢ 5000 Light Duty Shakers,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2884,ACH-RD-FL-0055,DY-521XL-NHS-Ester,,ug,NO_CHANGE,matches existing Tally item,11331
2885,ACH-EN-ME-0270,mesh Material: stainless steel 304 +surface black thickness:0.10mm Î¦7.1 *Î¦0.2 mm,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2886,ACH-RD-CH-1070,S22379 - Sodium chloride,,ul,NOT_SELECTED,Tally Sync not selected for this row,
2887,ACH-RD-CH-1071,Microgenic BI Plate,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2888,ACH-RD-CH-1072,438227 - Hydroxylamine solution,,ul,UPDATE,unit differs: sheet='ul' vs tally='UI' (report only -- not auto-altered),11034
2889,ACH-RD-CH-1073,15014 - Ethanolamine,,ul,UPDATE,unit differs: sheet='ul' vs tally='UI' (report only -- not auto-altered),10959
2890,ACH-EN-OP-0030,533BP20/25mm - Filter Set,,Sets,NOT_SELECTED,Tally Sync not selected for this row,
2891,ACH-RD-CH-1074,HE057005- 2K - FA-PEG-NH2,,ug,NOT_SELECTED,Tally Sync not selected for this row,
2892,ACH-MF-CT-0062,Retainer_LE_06_05_25,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2893,ACH-MF-CT-0063,Valve shaft_LE_06_05_25,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2894,ACH-MF-CT-0064,SMC 6 Mm Check Valve AKH06-00,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2895,ACH-EN-ME-0271,SMT025052160374-Y90,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2896,ACH-EN-EL-0304,BE-000152 - Usb To Ttl Serial Cable Debugger For Raspberry Pi Beaglebone Cubietruck,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2897,ACH-EN-EL-0305,FR-01-133 - OPT101 Light Intensity Sensor Module,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2898,ACH-MF-JG-0013,Development of New Mould for Cassette PC 23 16 cavities (8+8) family,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2899,ACH-RD-CH-1075,S9763 - Sodium phosphate dibasic,,mg,NOT_SELECTED,Tally Sync not selected for this row,
2900,ACH-RD-CH-1076,S0751 - Sodium phosphate monobasic,,mg,NOT_SELECTED,Tally Sync not selected for this row,
2901,ACH-MF-CM-0165,"P10209-Last Drop Low Retention, Micro Centrifuges Tube, PP, 1.5 ml,",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2902,ACH-RD-KT-0050,DNS1-1 - DENV Detectâ„¢ NS1 ELISA Kit - 96 wells,,kit,NOT_SELECTED,Tally Sync not selected for this row,
2903,ACH-RD-CH-1077,MB023 - Sodium Chloride,,mg,NOT_SELECTED,Tally Sync not selected for this row,
2904,ACH-RD-CH-1078,SD037-1VL Tetracyclin,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2905,ACH-RD-CH-1079,SD074-1VL Ticarcillin TI 75 mcg,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2906,ACH-RD-CH-1080,SD205-1VL Fosfomycin,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2907,ACH-RD-CH-1081,SD204-1VL Azithromycin AZM 15 mcg,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2908,ACH-RD-CH-1082,SD087-1VL Ofloxacin,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
2909,ACH-RD-CH-1083,"SD044-1VL, Tobramycin",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
